313689	1373240_at	1.1.-.-	0.9551873	1.0093747	1.0028181	1.2001091	1.0319798	0.77618927	0.9668228	0.97088706	1.0181521	1.2695063	1.0640955	1.2859405	0.9786212	1.0591753	1.3137296	1.0230725
353252	1393351_at	1.1.1.-	1.0447607	1.223248	1.2882338	1.4798176	1.0186293	0.8406912	1.5177431	1.3659254	1.0136452	0.95379645	0.891566	1.4405825	0.9832411	0.83477396	1.076202	0.913235
24172	1368021_at	1.1.1.1	1.0064683	1.113415	1.0604844	1.07973	0.98933065	0.6765884	0.8753415	0.95075727	0.9550347	0.95345616	0.67685187	0.8887428	1.0183038	0.8836019	0.92051405	0.769233
360833	1393145_at	1.1.1.102	1.1102328	1.1176385	1.1878014	0.99245334	0.9776126	0.8187442	0.7949795	0.6466797	1.0337158	1.195154	1.130613	0.9733044	1.0259421	0.95508856	0.8382744	0.86283773
24788	1369635_at	1.1.1.14	0.9384029	1.0832539	0.996188	0.98357177	1.0083165	0.88244575	1.15962	1.0709105	1.0176512	0.8774397	0.8732858	1.074061	0.98856586	0.99722	1.0241635	0.8315731
25116	1386953_at	1.1.1.146	0.9912837	1.1229984	0.97612756	1.0080229	1.0156096	0.84660524	0.90437824	0.7171541	1.0218532	1.0596867	0.90057236	0.96714365	1.0520672	1.0759294	0.9635308	0.89842075
171516	1387958_at	1.1.1.149	0.9493624	1.182507	1.3459309	1.2857529	1.0484452	0.88401765	1.0728612	1.0965676	1.0341445	1.0723915	0.68506235	1.1791096	1.0369996	1.0576409	1.0590575	0.6873494
29270	1370884_at	1.1.1.153	1.0259033	1.1442827	1.0085613	1.3496832	0.9598705	0.804969	1.1901125	1.0583553	0.9647378	1.080524	0.9265172	1.1065853	1.017377	0.86222327	1.0571567	0.9719582
29224	1368037_at	1.1.1.184	1.0605077	0.8604447	1.0872489	1.3644848	0.9859311	0.98013985	1.2638967	1.3348466	1.0057955	1.3118336	1.1966902	1.464257	0.96862894	0.9680894	1.289271	0.9634037
78959	1398753_at	1.1.1.2	0.96048707	1.0431789	1.0830259	1.2038672	0.9863264	0.77865005	1.0332929	0.9524672	0.98685676	1.154511	0.90764195	1.0986655	0.9821187	0.9851166	1.0691105	0.91840565
301005	1388629_at	1.1.1.205	1.0040047	1.1852107	1.1704117	1.3304992	1.0083412	0.88671803	1.1082577	0.98613954	0.99754095	1.0182378	0.81029004	0.94326943	1.0160917	1.0210032	0.99621695	0.896795
24192	1396360_at	1.1.1.21	0.8616925	0.7710612	0.68736136	0.7265992	1.0558472	0.7995979	1.1103661	0.9629983	0.86986476	0.8940122	1.0839812	0.9403871	0.79784065	1.0553068	0.892533	0.7154695
83472	1367938_at	1.1.1.22	0.92825174	1.0012332	1.102347	1.4205018	1.0047172	0.7420265	0.9808205	1.1516607	0.9429487	1.1296681	0.87329304	1.0295532	1.0116016	0.9631047	1.1684356	0.864541
24533	1367586_at	1.1.1.27	0.9880962	1.1504431	1.1147051	1.0861131	0.9821309	0.7843077	0.95098853	0.8244372	0.981638	1.0438182	0.8633749	0.94512886	0.95624256	0.8971307	0.95626754	0.8148511
300036	1398953_at	1.1.1.271	0.98585844	0.95279384	0.9247904	1.0989765	1.0035983	0.77221656	0.89169234	0.87141544	0.995775	1.0674441	0.85339063	0.9893879	0.94350827	0.83908755	0.9819474	0.84921753
117099	1368387_at	1.1.1.30	0.97912365	0.93575203	0.9135266	1.0029542	0.9896079	0.81855345	1.0206089	0.7931881	1.0082717	0.75606364	0.8469543	0.99778485	0.9832693	0.9325479	1.0424005	0.88334066
63938	1388118_at	1.1.1.31	0.96492916	1.1566383	1.0426419	1.1226705	1.0072544	0.8388325	1.0265043	0.98567855	1.0039638	1.1868577	0.95826	1.255737	0.96302736	0.881292	1.1141722	0.91923636
25675	1387848_at	1.1.1.34	0.9914572	1.2996647	1.3777401	1.3485079	1.1322625	1.054015	1.6808324	1.3928815	0.97742236	1.0658842	0.7444923	0.5675901	0.9004629	0.8408302	0.8550047	1.045508
113965	1370237_at	1.1.1.35	1.0033714	1.113854	0.99260783	1.1383592	0.9852738	0.73345965	0.8726781	0.7283258	0.98552215	0.97705114	0.8306164	1.0386425	1.0109837	1.0247195	1.1449403	0.9025148
81829	1369927_at	1.1.1.37	1.0765115	1.202191	1.1217923	1.159845	0.99845725	0.83352643	1.0660577	0.9109254	1.0011902	1.089786	0.9469785	1.1305376	0.98151445	0.9553623	1.0122399	0.87293595
25179	1370865_at	1.1.1.41	0.9310146	1.1293328	1.1100608	1.1763326	1.0053844	0.74919856	1.0947148	1.0653722	1.0042223	0.9675396	0.811323	1.0476462	0.99546814	0.9240722	1.0587564	0.7915085
361596	1388403_at	1.1.1.42	1.0008235	1.2246121	1.1631314	1.2694075	1.0206531	0.83222735	1.1715075	1.0253257	0.9939216	1.1318226	0.91469735	1.213788	1.0402328	0.9866596	1.0439781	0.8052968
290277	1376051_at	1.1.1.45	1.021691	1.2774689	1.4059511	1.9474167	1.00549	0.634482	1.0799195	1.391448	1.0118569	1.0190204	0.8391006	1.3839118	1.0425712	0.7720458	1.0691676	0.76986116
24377	1367856_at	1.1.1.49	1.2441585	1.8725101	2.6076393	2.0362697	0.98569137	0.68038577	1.4172279	1.554007	0.967446	1.0525475	0.842497	1.6470788	1.0498765	1.0749581	1.6101406	1.067882
84013	1368051_at	1.1.1.62	1.0095757	1.2701625	1.2390791	1.2987531	0.99629456	0.78350943	1.0290734	0.8572272	0.9999764	1.1742638	0.80328923	1.0391457	0.96835744	0.9203204	0.9395743	0.7006886
60666	1371363_at	1.1.1.8	0.99863076	1.155339	1.1246043	1.0175929	0.9755116	0.7492289	1.0316898	0.9756939	0.99555004	1.1341392	0.99897695	1.1687211	0.9520784	0.87206453	1.1245192	0.993553
307858	1382061_at	1.1.2.4	0.9812284	1.0553516	0.9346104	1.0144848	0.9948865	0.9453894	1.189968	1.1182481	0.99602365	1.2386273	1.3485359	1.4422207	0.95689225	0.787253	0.9280574	0.95744026
311446	1394112_at	1.1.3.15	0.9657722	1.0840265	1.0115098	0.9427155	0.9525689	0.7740601	0.8980313	0.67156917	1.0096211	1.0752856	0.82909787	0.8801223	0.98098826	0.86476034	0.823708	0.71436405
60671	1369837_at	1.1.3.8	0.98096794	1.2424271	1.1434354	1.1531775	0.9905585	0.8985415	0.9003672	0.7611921	1.0137032	1.0844252	0.9388994	0.9673086	0.9664821	0.9159611	0.8968003	0.72570556
25062	1369666_at	1.1.5.3	1.0480385	1.4851654	0.9834711	1.4979135	0.98065823	0.6359652	0.72347486	0.8540687	0.99051946	1.6326874	0.94941425	0.97570455	1.1597658	1.6566496	1.7430474	1.4483781
290551	1377666_at	1.1.99.1	1.019603	1.2185599	0.90657663	0.85426044	0.9961368	0.6616781	0.71813416	0.7219998	0.99462634	1.1767281	0.72011584	1.0497962	0.9509039	0.9482694	0.8813856	0.5968731
314196	1382462_at	1.1.99.2	0.9646251	1.2709142	1.1199616	1.0298009	0.9366618	0.69079846	1.1525887	0.856542	1.0274276	0.9815665	0.57657546	1.0864687	0.93988097	1.000694	1.2017162	0.91378725
94167	1367969_at	1.11.1.15	0.9467229	1.0555358	1.0614291	1.2534952	1.01194	0.8563757	1.2021673	1.1080194	0.9957475	0.8809173	0.8876469	1.221152	0.99743444	0.927929	1.1761159	0.85697323
24248	1367995_at	1.11.1.6	1.0030111	1.1079462	1.133257	1.1256795	1.0216951	0.88680315	0.97464824	0.9767241	0.99013525	1.0619928	1.0132697	1.0088896	0.997824	0.8842576	0.9267182	0.93640673
298376	1372125_at	1.11.1.9	0.97856545	1.1392059	0.9434147	0.92162603	1.0470953	1.1288267	1.3038327	1.0796192	0.9865977	1.0358003	0.9321137	1.1221365	1.0129925	0.975035	0.8343998	0.7308457
64206	1368720_at	1.13.11.11	0.9964214	1.1209571	1.1361839	1.1675372	1.0150676	0.8557622	0.96930957	1.0062915	0.8969346	0.94428694	0.8652225	0.96176535	0.98527807	0.9087936	0.8609276	0.7954262
81718	1367755_at	1.13.11.20	0.99255854	1.015147	1.0100788	1.004734	0.9824596	0.8050466	0.8989798	0.76384133	0.9783739	1.0219966	0.84579796	0.89701915	0.99861103	0.87696636	0.8482321	0.8685036
29531	1368188_at	1.13.11.27	1.0098149	1.180962	1.3326237	1.2542611	0.9703017	0.90566564	1.0305054	1.1172131	0.9645229	1.0723532	1.024412	1.0687423	1.0006639	0.97829753	0.987762	0.9351091
81639	1387796_at	1.13.11.33	0.9548821	0.9517184	0.7868095	1.0139661	1.0920303	1.0178558	0.9222712	0.7989257	1.1438292	1.2525891	0.99337745	1.0057412	1.037335	0.89197904	1.1608616	1.0689628
360719	1398514_at	1.13.11.5	1.0441355	1.2319407	1.1219183	1.1188778	0.9555481	0.79547876	0.9577392	0.85211945	1.0334073	1.0185754	0.7613046	1.0655484	0.97485304	0.90498054	0.88897246	0.7318662
56823	1368794_at	1.13.11.6	0.96171534	1.2286327	1.1170082	1.2140088	0.9930166	0.7243336	0.93931687	0.9196467	0.98728824	1.1476641	0.7285089	1.0381713	1.0205117	1.0525984	1.1030055	0.7674986
252899	1367937_at	1.13.99.1	0.99500585	1.0037079	1.0671057	1.0966828	1.0203695	0.7546231	0.9093925	0.72902584	1.012504	1.1182659	0.9015317	1.022022	1.0239278	1.1091574	1.0033213	0.91327935
58970	1367770_at	1.14.-.-	1.0045687	1.091968	1.0147781	1.1663097	1.0021644	0.79275507	1.1518312	1.008597	0.9515937	0.9479037	0.8092455	1.0325599	1.005452	0.9707186	1.1781396	0.95680106
64564	1369546_at	1.14.11.1	0.8945451	0.94542605	1.2080053	1.1146431	1.0465227	0.8315216	1.0460806	1.0385938	1.0090307	0.687211	0.7808311	0.8773326	0.96140504	1.1555274	1.0378174	0.76504445
360526	1372610_at	1.14.11.2	0.9905574	1.1912869	0.8977115	0.9461986	0.92928654	0.9117429	0.9052605	0.78932	0.89773047	0.79417944	0.562156	0.7527641	1.0485058	1.0118281	0.9633403	0.82254124
170898	1387357_at	1.14.11.8	1.0733817	1.0929706	1.2002323	1.1644168	1.0083	0.98843753	1.0499417	1.0829314	0.979149	0.8717271	0.7854193	1.088812	0.8770787	1.0094854	0.84909576	0.7258253
299195	1372753_at	1.14.13.-	0.94549614	1.0943818	1.0101299	1.2530441	1.0224121	0.7887976	1.0563896	0.98599106	0.9648991	0.8213014	0.94904387	0.998941	0.97518295	0.9671414	1.1103983	0.8523547
140910	1368275_at	1.14.13.72	0.9364744	0.8167408	1.2548863	1.2897184	1.0453092	0.979044	1.2459009	1.4073937	0.9302322	1.2092217	1.10631	1.455368	0.96787965	1.0186062	1.2753011	1.0703284
59113	1368915_at	1.14.13.9	0.99983835	1.0337905	0.9881015	1.0248394	1.0198306	0.8314804	0.89943624	0.971685	0.99355656	0.93156785	0.61008704	0.8780793	0.9877273	0.970997	0.86622995	0.69601953
24894	1387511_at	1.14.14.1	1.0510744	1.2726873	1.3897889	1.3435262	1.0746307	0.85870564	1.3433889	1.4156971	1.1023424	0.97927445	0.9692056	1.4495934	1.0246742	1.2826617	1.2453341	1.1211412
298423	1370397_at	1.14.15.3	0.94313675	0.8190352	0.8423226	1.1655937	0.99017036	0.6612052	0.982593	0.79188675	1.0950894	1.0905161	0.956097	0.9116633	0.9677589	0.8045742	0.821849	0.7368667
24616	1387034_at	1.14.16.1	1.0052305	1.1433145	1.1400898	1.1537938	0.99052954	0.88662684	0.9522085	0.92937654	0.9929346	1.0415033	0.8960314	0.99649477	0.94732326	0.8520444	0.8188311	0.7389011
83512	1368453_at	1.14.19.-	1.0012147	1.1312016	1.2279629	1.1270405	0.98087275	0.70837855	1.1499516	0.98435825	0.97358954	0.8627953	0.7048073	0.9852303	1.0547359	0.97689974	1.0010277	0.8123747
83792	1367668_a_at	1.14.19.1	1.0140818	1.3506727	1.2671396	0.8457799	0.986584	0.87354	1.2289407	2.2536287	0.88868797	0.87581015	0.8761057	2.0259335	0.92597413	0.7785769	0.89741284	0.875202
114100	1390777_at	1.14.21.6	0.98277336	1.2236624	1.2763444	1.374107	1.0402592	0.9467188	1.3545009	1.4156649	1.042315	1.1622764	0.97893906	1.2890846	0.9781767	0.8397277	1.1084765	0.98984563
24693	1368259_at	1.14.99.1	1.1298921	0.96321946	1.006106	1.1010025	0.9292079	0.7378401	0.8885808	0.65175027	0.999392	1.0663872	0.75331485	0.87444985	1.0510738	1.0058415	0.76133335	0.682985
79239	1367903_at	1.14.99.3	0.9234336	0.88560456	0.79962236	0.89223814	0.9770624	0.8001446	1.025523	0.90123576	0.9441723	0.94688904	0.9089983	1.0178549	1.0202304	1.0572572	0.96698487	0.77618605
114106	1369430_at	1.14.99.36	1.0436875	0.97013044	0.9063395	1.1508344	1.0554409	1.1761135	1.0955873	1.1530074	1.0720993	0.99143237	0.9239335	0.9181475	0.94835615	0.7454695	0.89392453	0.8439466
29230	1387017_at	1.14.99.7	1.0419598	1.1559132	1.1620957	1.2449667	1.0416403	1.0258	1.0725209	1.0958112	1.0098886	1.4886856	0.99073964	1.096774	1.013939	0.97018224	0.93493164	0.76674646
25319	1367565_a_at	1.16.3.1	1.035318	1.1850586	1.1809765	1.1560205	0.98457193	0.8854583	0.9699204	1.010645	0.9854204	1.1118277	1.0607826	1.0624717	1.0515637	0.9705888	1.0303094	1.0313001
497811	1369973_at	1.17.3.2	1.0575385	1.2439872	1.100662	1.1002868	0.9821849	0.830192	0.93255603	0.82183003	1.0162299	1.1166106	0.7397013	0.96198004	1.0051956	1.048938	1.0133597	0.7213845
24383	AFFX_Rat_GAPDH_M_at	1.2.1.12	0.9386713	1.0752375	1.0915927	1.0711414	0.99310315	0.8287502	1.0916969	1.0991414	1.0197802	0.93245494	0.941578	1.0837114	0.96864885	0.9496414	1.0157493	0.8911059
291133	1371062_at	1.2.1.24	0.9642476	0.9879343	0.89798343	1.0124909	1.0100443	0.8549622	0.9894555	0.90495867	0.92326427	1.1560667	0.8783414	1.0210061	1.0419855	0.89384043	1.1495668	0.8508278
81708	1368814_at	1.2.1.27	0.9674352	1.0315492	1.0568893	0.9842922	0.9414476	0.83583206	1.031253	1.0923629	1.016245	0.63888687	0.81311464	0.9540932	1.0045192	1.1084436	1.0823529	0.889874
291450	1371567_at	1.2.1.3	0.9985651	1.1402196	1.0217725	1.0951307	0.9954804	0.8762437	1.0136511	1.0116231	0.9889361	1.1885672	0.9598018	1.1570424	1.0481272	1.0495793	1.1759589	0.9859987
24188	1387022_at	1.2.1.36	1.0006734	1.4083002	2.691109	4.8721185	1.0055628	1.2902657	6.124137	9.876593	1.0817145	1.4167862	9.411382	15.267266	0.9581498	3.769675	22.85779	23.565
266603	1383469_at	1.2.1.5	0.9336643	1.2155123	1.1236506	1.2000965	0.99403083	0.9221368	1.0734295	0.8708097	1.0134394	1.2985982	0.82298636	1.171075	0.9910208	0.96971786	0.6826873	0.68750626
54349	1387376_at	1.2.3.1	0.9977832	1.0902809	1.0058321	1.157609	1.0126004	0.8557749	1.2283782	1.3405131	0.9691623	1.0576034	1.0234392	1.3105198	1.0103295	1.1136155	1.3614401	1.3538383
360975	1390020_at	1.2.4.2	1.005954	1.1797332	1.1355622	1.1266952	0.9730067	0.7829571	1.0038891	0.9005986	1.0125364	1.0433815	0.96653825	1.0578533	1.0270852	0.97860783	1.05073	0.85314876
191576	1371358_at	1.3.1.-	0.96046674	1.1227192	1.0664015	1.1524911	1.0235717	0.84271437	1.0491457	0.9448985	1.0021753	0.9744476	0.8846093	1.0806048	1.0335944	1.0149828	1.1575933	0.97791475
81656	1367994_at	1.3.1.2	1.0032977	1.1217297	0.94457716	1.0254152	1.0341107	0.80040926	0.9393961	0.82175654	0.9844509	1.0208689	0.6326629	0.8857184	1.0172609	0.9906012	0.946704	0.72031957
64191	1368189_at	1.3.1.21	0.9849261	1.3336307	1.5446332	1.5113531	0.96333116	0.8020485	1.2531166	1.3265172	0.98776597	1.1458478	0.8931676	1.2146909	0.99640566	0.96647096	1.1048728	0.7965465
116599	1368164_at	1.3.1.24	1.0694416	1.1643809	1.2248493	1.1024694	1.0739075	1.0017875	1.0796108	1.08036	1.0374743	1.1032947	0.86304957	1.0403583	1.0111166	0.9602998	0.9351183	0.86495674
192242	1392384_s_at	1.3.1.3	0.82514775	0.8096634	0.8886417	0.6907601	1.068511	1.03464	1.4099641	1.0655338	1.0048119	0.74037415	0.95100254	1.5458534	1.0179826	1.0457205	0.8266337	0.99823153
29470	1398252_at	1.3.1.38	1.0247691	1.0920917	1.0559417	1.2416945	1.0421398	0.7649527	1.1314635	1.173984	0.9990736	1.0391263	0.7988963	1.1984076	1.0076944	1.0014683	1.2110045	1.034022
293688	1389725_at	1.3.1.70	1.0527782	1.2792376	1.3758941	1.3414371	1.0891949	0.8959775	1.1218433	1.121744	0.9977961	0.9756413	0.8034298	1.1923137	1.0201851	0.9709761	0.88540256	0.7756859
298298	1372012_at	1.3.1.72	1.0950798	1.2684226	1.0897496	1.0504916	1.003068	0.8822467	1.065739	1.0115831	0.99039084	1.1601115	1.0304772	1.2198235	0.95769453	0.9289723	1.0197928	0.95488364
304024	1377998_at	1.3.3.3	1.014292	1.240041	1.2188102	1.1723454	1.0095745	0.9886436	1.2297318	1.1570573	1.0195858	1.3088431	0.92883307	1.2236762	1.0037862	0.8264883	0.895423	0.80410343
289219	1377079_a_at	1.3.3.4	1.0436975	1.2969081	1.1846652	1.2836726	1.0132353	0.64965904	1.044943	0.99164164	0.923002	1.1415855	0.7299936	1.0673605	1.0311006	0.9124214	1.1073015	1.0513452
50681	1367680_at	1.3.3.6	0.9817652	1.1683527	1.0439891	1.166363	0.9977017	0.77805394	0.9687	0.9635255	1.033353	1.1244285	0.86353874	1.0697116	0.97636557	0.94013786	1.0133187	0.8755844
65156	1382348_at	1.3.5.2	1.1142032	1.163114	1.2121421	1.1703638	1.0262069	0.98871017	1.0003775	1.100032	1.0392978	0.9930685	1.0384367	1.1056566	0.98657346	0.9890684	0.91430694	0.99887544
